id,PW_bemerkung_extern,PW_Abbildung,project_id
16639,"Illustrations :
- Dominique Boehm, église de L'hôpital Saint-Camille de Munchen-Gladbach, 1928. Photographie du chœur.
- Exposition d'art sacré à Ravensbourg, une vue de l'exposition. Photo Suddeutscher Photodienst.
- Dominique Boehm, église de L'hôpital Saint-Camille de Munchen-Gladbach, 1928. Photographie extérieure.
- Martin Weber, église du Saint-Esprit, Francfort-sur-le-Main, vers 1930. Photographie intérieure.
- Portail de la cathédrale de Cologne (faux gothique) avec les vantaux en bronze de Mataré. Photographie de l'ensemble.
- Portail de la cathédrale de Cologne (faux gothique) avec les vantaux en bronze de Mataré, détail.
- Rudolf Schwartz, chapelle de pélerinage de Kalk, 1950, trois vues extérieures. 
- Meistermann, détail d'un vitrail. Photographie Müller-Schwanneke Herkommer, deux projets d'églises, plans et croquis.
- Otto Bartning, Eglise de secours à Mayence, photographie extérieure de Dore Barleben. 
- Otto Bartning, Eglise de secours : deux photographies de chantiers.
- Otto Bartning, Eglises de secours : nouveaux types d'églises en séries, deux photographies extérieures.
- Otto Bartning, Eglise de secours à Cologne-Mulheim, photographie extérieure. 
- Otto Bartning, Eglise de secours à Cologne-Mulheim, photographie intérieure.
- Otto Bartning, Eglise de secours à Heilbronn, photographie inérieure.
- Otto Bartning, Eglise de secours : schéma des étapes de la construction.
- Emil Steffann, Eglise-grange à Bust (Thionville), 1945.
- Emil Steffann, Eglise des Franciscains, maquette, Cologne.
- Emil Steffann, Chapelle provisoire de l'hôpital de Lübeck, 1946, vue intérieure.
- Emil Steffann, Eglise de Saint-Augustin à Sieburg. Photographie de la maquette. 
- Emil Steffann, Cité paroissiale, Opladen, plan, coupes, élévations.",-1,14
16640,"Illustrations : 
- Rudolf Schwartz, Eglise Saint-Michel de Cologne, deux vues.
- L'autel de l'église Saint-André à Essen.
- L'autel de l'église saint-Joseph à Cologne.
- Le baptistère de Sainte-Thérèse à Cologne.
- Le baptistère de l'église saint-Elisabeth à Düsseldorf.
- Emil Steffann, Eglise Sainte-Elisabeth, Opladen : vue d'une grande baie, plan masse, vue du porche, vue du chœur.
- Emil Steffann, Eglise de Düsseldorf-Benden : vue extérieure, maquette,vue du chœur, plan masse, détail. 
- Rudolf Schwartz, Eglise Saint-André, Essen-Rüttenscheid : vue extérieure, plan masse, vue intérieure de la nef. 
- Rudolf Schwartz, Eglise Sainte-Marie-Reine, Frechen : vues extérieures, vue intérieure. 
- Rudolf Schwartz, Eglise Saint-François, Essen-Borbeck : vue extérieure et intérieure, plan masse. 
- Rudolf Schwartz, Eglise de Viernheim, vue du porche, vue du chœur, détails des ouvertures.",-1,14
16641,"Illustrations : 
- D. et G. Boehm, Eglise Sainte-Marie-Reine, Cologne-Marienburg, vue extérieure, intérieure, plan, détail des vitraux.
- D. et G. Boehm, Eglise Sainte Anne, Cologne-Ehrenfeld, vue du chœur, vue extérieure, détail de la structure.
- D. et G. Boehm, Eglise Sainte-Thérèse, Cologne-Mülheim, vue extérieure, intérieure, plan masse. 
- D. et G. Boehm, Eglise de Lichtenbroich, Düsseldorf-Unterrath, vue extérieure, vue de l'autel, détail, plan.
- Josef Lehmbrock, Eglise Saint-Rheinhold, Düsseldorf-Gerresheim, vue extérieure, vue intérieure. 
- Josef Lehmbrock, Eglise Sainte-Croix, Düsseldorf-Rath, vue extérieure, intérieure, plan.",-1,14
16642,,-1,14
16643,"Article publié dans la rubrique ""Les Arts"".

Illustrations : 
- Kurt Hinrichsen, Les trois bateaux. Photo Marc Vaux. 
- Vassily Kandinsky, Mouvement. Galerie Drouin.",-1,14
16644,"Illustrations : 
- Willi Baumeister, Paysage animé, 1949, dessin sur carton. Photo Franz Lazi Junior, Stuttgart.
- Willi Baumeister, Eidos, 1938. Collection Nooman, New York.
- Willi Baumeister, Contes africains, 1942. Photo Adolf Lazi, Stuttgart. 
- Willi Baumeister, Deux époques, 1947-1948. Photo Adolf Lazi.
- Willi Baumeister, Duo, 1948. Photo Adolf Lazi, Stuttgart. 
- Willi Baumeister, Cézanne allant au motif, 1948, dessin. Photo Franz Lazi Junior, Stuttgart.
- Willi Baumeister, Composition : Etoile verte, 1949, Photo Franz Lazi Junior.",-1,14
16651,"Illustrations : 
- Victor Brauner (trois grâces), sculpture, photo Henrot.
- Jean Arp, Sculpture, photo Marc Vaux. 
- Jacques Lipchitz, Les mains, sculpture, bronze.
- Jacques Lipchitz, Enlèvement d'Europe, sculpture.
- Lobo (figure pensive), sculpture, bois, photo Berdès-Marenteau. 
- André Bloc (femme accroupie), sculpture, photo Henrst.",-1,14
16676,"Illustrations :
- Albrecht Altdorfer (peinture attribuée à), Lothar et ses fils, reproduction noir et blanc.",-1,14
16677,"Illustrations : 
- Jérôme Bosch, L'escamoteur, peinture, reproduction en quadrichromie.",-1,14
16678,"Illustrations :
- Lucas Cranach l'Ancien, Portrait de Jeune fille, peinture, reproduction en quadrichromie.",-1,14
16679,"Illustrations: 
- Vassily Kandinsky, Etoiles, deux lithographies en noir et blanc, couleur, 1938. 
- Vassilly Kandinsky, Comètes, lithographie couleur, 1938.",-1,14
16680,"Illustrations : 
- Paul Klee, L'hiver, lithographie en couleur.
- Paul Klee, Sommeil d'hiver, peinture, reproduction en noir et blanc.",-1,14
16681,,-1,14
16682,"Illustrations : 
- Paul Klee, Tête d'enfant, lithographie en couleur.",-1,14
16683,"Illustrations : 
- Georg Meistermann, Esquisse III, peinture,1957.
- Emil Schumacher, Monument Z, peinture, 1959.
- Willi Baumeister, Dragon noir et bleu, peinture 1950.
- Ernst Wilhelm Nay, Perles en rouge et blanc, peinture, 1955. 
- Josef Fassbender, Sisyphe, peinture, 1952.
- Fritz Winter, Ombres, peinture, 1954, Photo Pragher.",-1,14
16684,"Illustrations : 
- Norbert Kricke, sculpture en acier, 1955.
- Emil Cimiotti, Rochers et nuages, bronze, 1959. Photo Trier. 
- Jochen Hiltmann, Astéroïde I, acier, 1959.
- Gerhard Marcks, Prométhée enchaîné, bronze, 1948.
- Bernhard Heiliger, Ernst Reuter, bronze, 1955. Photo Eckelt.
- Fritz Koenig, Piéta, bronze, 1961.
- Günther Ferdinan Ris, bronze, 1960,",-1,14
16690,"Illustrations : 
- Max Liebermann, Portrait du peinture, peinture, 1911.
- Max Liebermann, Jeu de Polo, peinture.
- Max Liebermann, L'allée des Perroquets, peinture, 1902.
- Max Liebermann, La plage, peinture, 1908.
- Lovis Corinth, Nature morte à l'enfant, peinture, 1920.
- Lovis Corinth, Wachensee, peinture, 1922.
- Max Slevogt, D'Antrade jouant Don Juan, peinture, 1904.",-1,14
16691,"Illustrations : 
- Ernst-Ludwig Kirchner, Paysage suisse, peinture. 
- Ernst-Ludwig Kirchner, Portrait, peinture, 1912.
 -Karl Schmidt-Rottluff, Femme à sa toilette, peinture, 1929.
- Karl-Schmidt Rottluff, La porteuse d'eau, peinture, 1919.
- Erich Heckel, Printemps, peinture, 1918.
- Otto Müller, Baigneuses, peinture, 1925.
- Max Pechstein, Pêcheurs, peinture, 1917.
- Emil Nolde, Si vous n'êtes comme des enfants, peinture.
- Christian Rohlfs, Gethsemani, peinture, 1922.
- Christian Rohlfs, le Prophète, peinture, 1914.
- Karl Hofer, Autour de la table, peinture, 1924.
- Karl Hofer, Femme au masque, peinture, 1949. 
- Paul Modersohn-Becker, Femmes, peinture, 1907.",-1,14
16692,"Illustrations : 
- Wassily Kandinsky, Cercle bleu, peinture, 1922. 
- Wassily Kandinsky, Courbe noire, peinture, 1912.
 -Wassily Kandinsky, Aiguilles en demi-cercle, 1927. 
- Franz Marc, Les petits chevaux bleus, Peinture, 1922. 
- August Macke, Femme devant une vitrine, peinture, 1913.
- Alexei von Jawlensky, Tête, peinture.
- Gabriele Münter, Portrait de Paul Klee, peinture, 1913.
- Paul Klee, Schneehühner, aquarelle, 1922. 
- Paul Klee, Jeux de chats, gravure, 1912. 
- Paul Klee, Le Clown, peinture, 1929. 
- Paul Klee, Corbeilles, peinture, 1930. 
- Oskar Schlemmer, A table, peinture, 1923. 
- Oskar Schlemmer, L'escalier, peinture. 
- Laszlo Moholy-Nagy, Construction, 1923. 
- Lionel Feininger, L'église sur la place du marché à Halle, peinture, 1930",-1,14
16693,"Illustrations : 
- Georg Muche, Profil d'un masque, 1926.
- Josef Albers, Fugue, 1925.",-1,14
16695,"Illustrations : 
- Oskar Kokoschka, Portrait d'Adolf Loos, peinture.
- Oskar Kokoschka, Chamonix, Mont Blanc, peinture, 1927. 
- Oskar Kokoschka, Les païens, peinture, 1918.
- Oskar Kokoschka, Nature morte aux lapins, peinture, 1915. 
- Oskar Kokoschka, Le Colisée, peinture, 1949.",-1,14
16697,"Illustrations : 
- Karl-Schmidt-Rottluff, La pêche de Saint-Pierre, gravure sur bois, 1918.
- Karl Schmidt-Rottluff, Le chemin d'Emmaüs, gravure sur bois, 1918. 
- Ernst-Ludwig Kirchner, Jeu de Boules, gravure sur bois, 1925.
- Erich Heckel, Les frères Karamazov, gravure sur bois, 1913. 
- Erich Heckel, Homme dans la plaine, gravure sur bois.
- Lyonel Feininger, Voiliers, gravure.
- August Macke, Salutation, gravure, 1912. 
- Hans Campendonk, Femme au poisson, gravure.
- Christian Rohlfs, Le prisonnier, gravure sur bois, 1918.
- Christian Rohlfs, L'enfant prodigue, gravure sur bois, 1916.
- Ludwig Meidner, Celui qui écoute, gravure, 1919.
- Otto Pankok, Portrait de Barlach, gravure, 1942.
- Ernst Barlach, Scène macabre, gravure sur bois.
- Max Beckmann, Les Battenberg, pointe sèche, 1916.
- Max Beckmann, Dostoiewski, pointe sèche, 1921.
- Georg Grosz, Le drame de l'écolier, gravure.
- Otto Dix, Ceux qui méprisent la mort.
- Alfred Kubin, Le vieux pêcheur, gravure, 1942.",-1,14
16702,"Article publié dans la rubrique ""Art"".

Illustration : 
- Max Ernst, planche extraite du Lion de Belfort, Jeanne Bucher éditeur.",-1,14
16714,"Article publié dans la rubrique ""Artistes d'aujourd'hui"".

Illustrations :
- Karl Hartung, Mouvement, 1955.
- Karl Hartung, Sculpture, 1949.",-1,14
16715,,-1,14
16718,"Article publié dans la rubrique ""Documents"".

Illustrations : 
- Robert Delaunay, photographie.
- Robert Delaunay, Fenêtre n° 2, 1912.",-1,14
16719,"Article publié dans la rubrique ""Artistes d'aujourd'hui"".

Illustrations :
- Lyonel Feininger, La Ville en ruine, dessin, Collection Curt Vallentin, New York. 
- Lyonel Feininger, 1919, gravure sur bois, Museum of Modern Art, New York. 
- Lyonel Feininger, Viaduc, 1920, peinture à l'huile, Museum of Modern Art, New York.",-1,14
16721,"Article publié dans la rubrique ""Les expositions à Paris"".",-1,14
16722,"Article publié dans la rubrique ""Artistes d'aujourd'hui"".

Illustrations : 
- Heinz Trökes, peinture murale.
- Heinz Trökes, Hiver planétaire.
- Heinz Trökes, L'île aux oiseaux.",-1,14
16724,"Article publié dans la rubrique ""Les expositions à Paris"".

Illustrations : 
- Paul Klée, Le soldat au regard d'acier.",-1,14
16726,"Article publié dans la rubrique ""Le calendrier des expositions –- informations"".

llustrations : 
- Harald Kirchner, Sculpture.
- Werner Gilles, Nature morte.
- Johann Georg Geyger, Intérieur.
- Joseph Fassbender, Composition.",-1,14
16727,"Article publié dans la rubrique ""Les arts dans le monde"".

Illustrations : 
- Fritz Winter, Equilibre.",-1,14
16728,"Article publié dans la rubrique ""Les arts dans le monde. En Allemagne"".

Illustrations : 
- Werner Gilles, Ischia, Galerie Gunther Franke, Munich. 
- Oskar Coester, Paysage, Galerie Gunther Franke, Munich.",-1,14
16729,"Article publié dans la rubrique ""Artistes d'aujourd'hui"".

Illustrations : 
- Hans Hartung, D 1922-8.
- Hans Hartung, Peinture (couleur).
- Hans Hartung, Peinture (couleur).",-1,14
16730,"Article publié dans la rubrique ""Artistes d'aujourd'hui"".

Illustrations : 
- Potrait photographique de Willi Baumeister.
- Willi Baumeister, Idéogramme. 
- Willi Baumeister, Montaru.
- Willi Baumeister, (non déchiffré...).",-1,14
16731,"Article publié dans la rubrique ""Perspectives"".

Illustrations : 
- Jean Arp, Bâtisse de fleur blanche pour une morte, 1943.",-1,14
16734,"Article publié dans la rubrique ""Documents"".

Illustrations :
- Otto Dix, Otto Freundlich, dessin.
- Le Bateau-lavoir. Photo Marc Vaux.
- Le Lapin Agile, photo René Jacques",-1,14
16735,"Article publié dans la rubrique ""Perspectives"".

Illustrations : 
- Emile Nolde, Maria Egiziaca.
- August Macke, Scène champêtre.
- Paul Klee, Tempête.
- Ernst Ludwig Kirchner, Portrait d'Henri van de Velde.
- Erich Heckel, Coucher de soleil.
- Karl Schmidt-Rottluf, Sapin dans la neige.
- Otto Muller, Jeunes filles.
- Franz Marc, Cheval.
- Lyonel Feininger, Brücke III.
- Otto Dix, Jazz.
- Max Kaus, Le Sofa.
- Oskar Schlemmer, Figure.
- Max Beckmann, Le Parc.
- Georges Schrampfs, Nature morte.
- A. Grieshaber, Figuration.
- Willi Baumeister, Gilgameschszene.
- Otto Ritschl, Composition.
- Vordemberge-Gildewart, Composition.
- Rupprecht Geiger, Formes.
- Emil Schumacher, Composition.
- K. O. Gotz, Tableau.
- Peter Brüning, Composition.
- Ernst Wilhelm Nay, Rubis.
- Hans Jaenisch, Le chemin des Dunes.
- Theodor Werner, Rythmes.
- Rolf Cavael, Mouvement.
- K.R.H. Sonderborg, Composition.
- Fritz Winter, Soleil levant.
- Heinz Trökes, Le Colosse.
- Max Zimmermann, Consternation dans la chambre des femmes.
- Heinz Battke, L'Orage sur la scène.",-1,14
16740,,-1,14
16741,"Illustrations :
- Roosen, Chantier.
- Kogler, Objets.
- Hoffmann, Tournesol noir.
- Krupp, Atelier avec piano.
- Kugler, Egypte.
- Busse, Baigneuses.
- Steib, Nature morte.
- Wittner, Nature morte.
- Rudolph, Formes concrètes dans l'espace.
- Noever, Composition.
- Lemcke, Paysage d'hiver.
- Eglau, Paysage industriel.
- Wenk-Wolff, Fjord aux morues.
- Winter, Abattoir.
- Metzkes, Mère et enfant.
- Zur Stassen, Tête de proue.
- Croissant, Animal.
- Altdorf, Le gardien des astres.
- Reidel, Couple.
- Koenig, Animal.
- Steinbrenner, Chérubin.",-1,14
16742,"Illustrations : 
- Edouard Vuillard, L'Alster.
- Edouard Vuillard, Le sénateur Heinrich Roscher.
- Pierre Bonnard, Le conseiller Stuhlmann, Kunsthalle de Hambourg.
- Pierre Bonnard, Corso aux lampions pour le jubilé de l'empereur, Kunsthalle de Hambourg.
- Pierre Bonnard, Crépuscule au Fahrhaus d'Uhlenhorst, Kunsthalle de Hambourg.",-1,14
16743,,-1,14
16744,"Illustrations : 
- Fauché, peinture.",-1,14
16746,"Illustrations : 
- Wilhelm Lehmbruck, Figure.
- Hermann Blumenthal, Torse.
- Gerhard Marcks, Femme aux bras ouverts.
- Toni Stadler, Chien.
- Ernst Barlach, Colère.
- Ewald Mataré, Phoenix. 
- Karl Hartung, Terre cuite.
- Bernard Heiliger, Niké 56.
- Hans Uhlmann, Constellation.
- Rofl Nesch, Bas-Relief.
- Robert Kricke, Forme dans l'espace.",-1,14
16747,"Illustrations : 
- Paul Elsas, Peinture sur mortier, gouache. Galerie Furstenberg.
- Paul Elsas, La mort peint la vie. Galerie Furstenberg.",-1,14
16748,"Illustrations : 
- Frank Priking, Nature morte. Galerie Drouant.
- Frank Priking, Paysage.",-1,14
16749,"Illustrations : 
- Max Ernst, Projet pour un monument à W.C. Fields, 1957. Galerie Louise Leiris.
- Max Ernst, Alice au pays des merveilles, 1957, Galerie Louise Leiris.
- Max Ernst, Paysage, 1957,",-1,14
16750,"Illustrations : 
- Quatre dessins d'Alfred Kubin.",-1,14
16761,"Article publié dans la rubrique ""Arts et spectacles"".

Illustrations : 
- A. Besnard, Panneau décoratif, Musée du Luxembourg.
- Henri Matisse, peinture (nature morte). Collection particulière.",-1,14
16767,"Illustrations : 
- Poème Hirondil Hirondelle.
- Dessin représentant une tête humaine entourée de deux créatures mi-hommes mi-oiseaux.",-1,14
16768,,-1,14
16773,"Illustrations en noir et blanc :
- K.-O. Götz, peinture, Paris, 1954.
- Karl Buchheister, Tout dans un triangle.
- Bernard Schultze, Portrait-Paysage, Francfort, 1954.
- Heinz Kreutz, Im Voglefarbland, Francfort, 1953.
- Wols, peinture, 1950.",-1,14
16775,"Illustrations :
- Hunderwasser, Une goutte d'eau tombe dans la ville, peinture, Paris, 1955.",-1,14
16794,,-1,14
16813,"Article publié dans la rubrique ""Musée de l'Orangerie des Tuileries"".",-1,14
16814,,-1,14
16816,,-1,14
16817,"Article publié dans la rubrique ""Musée d'Art Moderne"".

Illustrations : 
- Paul Klee, Peinture.
- Paul Klee, En supens.
- Paul Klee, Génie.",-1,14
16818,"Article publié dans la rubrique ""Musée d'Art Moderne"".",-1,14
16820,"Article publié dans la rubrique ""Musée de Carcassonne"".",-1,14
16821,"Article publié dans la rubrique ""La vie des Musées"".",-1,14
16822,,-1,14
16829,"Article publié dans la rubrique ""Résumé des thèses soutenues à l'Ecole du Louvre"".

Illustrations : 
- Conrad Witz, La pêche miraculeuse (détail).
- Hans Leu, Le Jeune, Un lac de montagne, dessin. 
- Wolf Huber, Paysage, dessin. 
- Wolf Huber, Paysage aux saules, dessin.",-1,14
16830,"Illustrations :
- Le ""Grand Calvaire"", copie ancienne du dessin d'A. Dürer (Musée des Offices) Florence. Cabinet des Dessins.
- Même sujet, tableau signé de Lucas de Leyde. Musée des Beaux-Arts de Nancy,
- Même sujet, tableau signé de Jan Brueghel. Musée des Offices, Florence.
- Même sujet, tableau attribuable à l'Ecole des Francken. Musée des Beaux-Arts de Tours.",-1,14
16831,"Article publié dans la rubrique ""Musée d'Art Moderne"".

Illustrations : 
- Wassily Kandinsky, Ambiguïté, complexe simple, 1933, huile sur toile, 100x100 cm.
- Wassily Kandinsky, Développement en brun, 1939, 100x81 cm.",-1,14
16832,"Illustrations : 
- Wassily Kandinsky, Vers le bas, 1929. Donation G. Fardel, Musée des Beaux-Arts de Nantes.
- Hans Hartung, peinture, 1954. Donation G. Fardel, Musée des Beaux-Arts, Nantes.",-1,14
16833,"Article publié dans la rubrique ""Musée d'Art Moderne"".

Illustrations :
- Hans Reichel, Cristal, Musée National d'Art Moderne, Paris.",-1,14
16843,,-1,14
16844,"Illustrations : 
- Buchheister, Bios Bild, 1949, Collection Dr Otte.
- Buchheister, Composition bleu, rouge, jaune, 1953, Collection privée, Paris.",-1,14
16845,"Illustrations :
- K.O. Götz, Composition, 1954. Collection privée, Paris.",-1,14
16846,"Illustrations : 
- Fauser, Les poissons, lithographie, 1955.
- Fauser, Paysage d'Hiver, 1955. 
- Fauser, Blanc Florissant, 1955",-1,14
16847,,-1,14
16848,"Illustrations :
- K.O. Götz, Composition, 1955.",-1,14
16849,"Illustrations : 
- K.O. Götz, Composition, 1955, collection privée, Paris.
- K.O. Götz, Composition, 1955.",-1,14
16850,"Illustrations : 
- Affiche de l'exposition et 40 pages de vues de l'exposition.",-1,14
16851,"Illustrations : 
- Kalinowski, Composition 174, 1956 (exposé salle Messine en novembre 1956).
- Kalinowski, Le Tombeau Désert, 1955 (exposé salle Messine, novembre 1956).
- Kalinowki, Le voile de Charon, 1956 (exposé salle Balzac, avril 1957).
- Photographie de l'artiste.",-1,14
16853,"Illustrations : 
- Portrait photographique de Camille Claus.
- Camille Claus, Ulysse, 1956.",-1,14
16854,"Illustrations : 
- Reproduction de l'affiche de l'exposition Georg Meistermann, L'année liturgique, 12 vitraux, 1957.
- Josef Jaekel, Le Coq.
- Karl Reidel, La Cène, 1957.
- Georg Meistermann, peinture d'autel, Eglise Saint-Alfons, Würsburg, 1955.
- Albert Burkart, La Résurrection, 1958.
- Wilhelm Buschulte, La Passion.
- Ludwig Schaffrath, L'Echelle de Jacob, 1957.
- Karl Caspar (1879-1956), La Passion, 1916-1917.
- Heinrich Kirchner, La Fuite en Egypte, bronze, 1958.
- Christian Rohlfs (1849-1938), Adam et Eve chassés du Paradis terrestre, aquarelle, 1959.
- Ewald Mataré, L'Ange doré, bronze, 1956, Trésor de la Cathédrale d'Essen.",-1,14
16857,"Illustrations : 
- Susana Simon, Parc au Printemps, 1959.
- Susana Simon, Méditerranée, aquarelle, 1959. 
- Susana Simon, Prière dans le Jardin, 1958.",-1,14
16858,"Illustrations : 
- Affiche de l'exposition.
- Trois vues des salles de l'exposition, salle Balzac.",-1,14
16861,"Illustrations : 
- Quatre vues des salles de l'exposition.
- Salle Balzac, 1961.
- Dessin humoristique tiré du Figaro, mardi 18 avril, ""Berlin vu par les peintres"". Galerie Raymond Creuze. ""On ne passe pas ici ; c'est Berlin-Est"", légendé ""Au Figaro l'humour ne perd jamais ses droits...""",-1,14
16928,"Article publié dans la rubrique ""Les Lettres, les Arts"".

Illustrations : 
- Theodor Werner, Mesure et Rythme.",-1,14
16930,"Article publié dans la rubrique ""Les Lettres, les Arts"".",-1,14
16931,"Article publié dans la rubrique ""Les Lettres, les Arts"".",-1,14
17045,"Reproduit en couverture : Paul Klee, Doppelinsel, 1939, dessin.",-1,14
17046,"Dans le numéro de Noël 1960 consacré à ""la révolution de la couleur"", 36 reproductions en couleur ont été introduites, dont une de Max Ernst, de Kandinsky et de Wols.  

Illustrations : 
- Max Ernst, Le chaste Joseph, 1928, 160 x 130 cm. Collection A.D. Mouradian. 
- Kandinsky, aquarelle, 1916. Collection particulière, Milan.
- Wols, peinture, hauteur : 19 cm. Collection John Lefèvre, New York.",-1,14
17049,"Illustrations :
- Kandinsky, Pointes noires, peinture, 100 x 81 cm. Collection particulière, Milan.",-1,14
17052,"Illustrations : 
- Susana Simon, Nostalgie, 1955.
- Susana Simon, La rencontre, 1956.
- Susana Simon, Trois arbres, 1954.
- Susana Simon, Joie de printemps, 1957.",-1,14
17054,,-1,1
